,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2019-10-02 06:00:00,809.0795152943604,755.3637090184291,698.5958111926602,1046.9702763134858,1566.8461287483153,333.6681369379869,771.3735296227958,2648.874065894447,2734.5828319401944,547.9512618488749,1899.0843692967346,1053.610363891717
2019-10-02 07:00:00,799.0109218375154,745.9635821404249,689.9021326597231,1033.9412502729908,1547.3475054590351,329.51580239382383,761.7741684644332,2615.9101413558706,2700.55230429934,541.1322800486568,1875.4512058149708,1040.4987052532151
2019-10-02 08:00:00,769.8392132274132,718.7286199425319,664.713961342673,996.1922883394492,1490.8541969019855,317.4852547415461,733.9619653245287,2520.4038518819416,2601.9557485398923,521.3756625085654,1806.9789051326723,1002.5103321167991
2019-10-02 09:00:00,750.355124267681,700.538104146178,647.8905185600165,970.9793622718973,1453.1217258881356,309.4499262723009,715.38590427213,2456.6142033154,2536.1020788348887,508.18001124111646,1761.2455401247194,977.1375008055363
2019-10-02 10:00:00,732.830329169821,684.1768022287869,632.7588186270125,948.3018142446576,1419.1835815684153,302.22261966029816,698.6778270127097,2399.239156280689,2476.8705658599965,496.31129697262867,1720.1110609834873,954.3161273914951
2019-10-02 11:00:00,730.0002380360054,681.5346044036183,630.3151900664033,944.6396015197621,1413.702887454672,301.0554769776146,695.9796282006296,2389.9736207347114,2467.3052283609463,494.39461019635127,1713.4682258426678,950.6306882066192
2019-10-02 12:00:00,739.5790080273821,690.4774278118816,638.5859328869271,957.0347830501786,1432.2529290704194,305.00580605746694,705.1119934107473,2421.3338948903292,2499.6802168192717,500.8818577468289,1735.9516678577506,963.1044823708154
2019-10-02 13:00:00,760.0971687475471,709.633362044355,656.3022399513449,983.5858253056733,1471.9879613950607,313.4675905069235,724.6739347983295,2488.5090275986713,2569.0289136873907,514.777836874841,1784.112222628696,989.8239164611678
2019-10-02 14:00:00,783.2277212835422,731.2282481154455,676.2742041486326,1013.517371614918,1516.782095978542,323.00673743270346,746.7265212432163,2564.236962349454,2647.2071528623255,530.4430653348014,1838.4046252219362,1019.9452944144826
2019-10-02 15:00:00,817.3520893778222,763.0870565073839,705.7387254467491,1057.6752058170273,1582.8666192346427,337.07978477967765,779.2605723042612,2675.9579390288445,2762.5430492451123,553.5538847333784,1918.5018874006698,1064.383186124432
2019-10-02 16:00:00,808.8618159763745,755.1604630318776,698.4078397649209,1046.6885676423396,1566.4245368934119,333.5783567316266,771.1659758680203,2648.16133239091,2733.8470367479595,547.8038244045457,1898.5733819782097,1053.3268685698033
2019-10-02 17:00:00,826.8764345397024,771.9790684190093,713.962475410338,1069.9999601796574,1601.3112628866643,341.0076688079399,788.3410490756851,2707.1400298085787,2794.734088905379,560.0042729227737,1940.8575825861217,1076.7861064581498
2019-10-02 18:00:00,813.8144754605522,759.7843092259228,702.6841897459873,1053.0974399109075,1576.0157515924632,335.62085642632303,775.8878237891607,2664.376019596372,2750.586377371298,551.1580262630314,1910.1983434746446,1059.7763871433367
2019-10-02 19:00:00,767.8799193655407,716.8994060635688,663.0222184930204,993.6569102991367,1487.0598702078553,316.6772328843036,732.0939815315501,2513.9892503501105,2595.33359180978,520.0487255096041,1802.3800192659505,999.9588742195771
2019-10-02 20:00:00,715.7953575374295,668.2728037811368,618.0500544064217,926.2581107274965,1386.194018922228,295.19731851260616,682.4367457015343,2343.467759628936,2419.294592067633,484.7743169538814,1680.1263033089365,932.1326184517598
2019-10-02 21:00:00,670.1873504193968,625.69276959861,578.6700402950637,867.2401441224447,1297.8705253199755,276.3883652801272,638.9542340760868,2194.1500906379806,2265.1454992944673,453.8861723669477,1573.0744600780295,872.7403485108707
2019-10-02 22:00:00,625.3957157438109,583.874907865651,539.9949190377275,809.2785850341896,1211.1280011736103,257.9160878214992,596.2500490310471,2047.5051722852877,2113.7556384921813,423.5509181962478,1467.9388192915897,814.4111860271572
2019-10-02 23:00:00,596.7682554286736,557.1480606341365,515.2766762900254,772.2338947785126,1155.6886722538193,246.10999068512217,568.9567302780812,1953.780716570201,2016.9985707133208,404.16289426697915,1400.743986905603,777.1315511955252
2019-10-03 00:00:00,582.9443487365729,544.2419404881201,503.3404906285876,754.3453941607523,1128.9175894674563,240.4089475812443,555.777066849843,1908.5221390956156,1970.2755760064185,394.80061655208516,1368.2962921792898,759.1295982540146
2019-10-03 01:00:00,575.7602712430403,537.5348229319225,497.1374335131946,745.0490080129398,1115.0050582556455,237.44620077135497,548.9277929422544,1885.0019334789015,1945.9943346626737,389.9351808892268,1351.4337106679773,749.7742526308673
2019-10-03 02:00:00,578.916911353835,540.4818897369184,499.86301921541275,749.1337837445544,1121.1181401517442,238.74801376357908,551.937322386498,1895.3365692801851,1956.663364950077,392.07302383199794,1358.8430267865845,753.8849347986139
2019-10-03 03:00:00,604.4421563876742,564.3124816600748,521.9026691178316,782.1641254364033,1170.5497851391624,249.2747429593221,576.2730001339143,1978.9045725698725,2042.9353512395933,409.36006417957776,1418.7562898835956,787.1247612929778
2019-10-03 04:00:00,674.6501864381065,629.8593123229145,582.523454563717,873.0151718809343,1306.5131583454943,278.228859510513,643.2090860489827,2208.7611274604847,2280.2293007352787,456.90863997569306,1583.5497001077845,878.5520026100986
2019-10-03 05:00:00,769.2405401029523,718.1696934795154,664.1970399163904,995.4175894937983,1489.6948193010014,317.23835917405535,733.3911924988964,2518.443834747216,2599.9323117612475,520.9702095366606,1805.5736900067297,1001.7307199815369
2019-10-03 06:00:00,812.3450050641478,758.4123988167006,701.4153826087478,1051.195906380673,1573.1700065718655,335.0148400333911,774.4868359444267,2659.5650684474986,2745.619759823714,550.1628235138104,1906.7491790746035,1057.8627937204203
2019-10-03 07:00:00,810.2224367137859,756.430750447824,699.5826611882908,1048.4492468370013,1569.0594859865578,334.13948302137834,772.4631868353666,2652.6159167880146,2738.445756699426,548.7253084316022,1901.7670527189885,1055.0987143317632
2019-10-03 08:00:00,781.649401228145,729.7547147129476,674.9114112975236,1011.4749837491108,1513.7255550304928,322.3558309365914,745.2217565210947,2559.0696444488126,2641.8726377186244,529.374143863416,1834.699967162633,1017.8899533306095
2019-10-03 09:00:00,755.7976072173269,705.619253809964,652.589804253496,978.0220790505432,1463.6615222607195,311.694431431308,720.5747481415152,2474.4325409038197,2554.496958640756,511.86594734934243,1774.0202230878347,984.2248838533751
2019-10-03 10:00:00,746.5998110324254,697.0321108781657,644.6480114315157,966.1198876946318,1445.8492663910527,307.90121771258606,711.8056020022543,2444.319550379391,2523.4096117688405,505.63671532644054,1752.4310088801697,972.2472065025275
2019-10-03 11:00:00,747.252908986383,697.64184883782,645.2119257147333,966.9650137080695,1447.114041955763,308.17055833166694,712.4282632665806,2446.4577508900015,2525.616997345545,506.0790276594277,1753.9639708357438,973.0976924682683
2019-10-03 12:00:00,751.7701698345888,701.8592030587622,649.1123328403211,972.8104686343452,1455.8620729450072,310.03349761364274,716.7350036781701,2461.246971088389,2540.884747584414,509.1383546292551,1764.566957695129,978.9802203979742
2019-10-03 13:00:00,770.0024877159026,718.8810544324454,664.8549399134774,996.4035698428086,1491.170390793163,317.5525898963163,734.1176306406103,2520.9384020095945,2602.5075949340685,521.4862405918121,1807.3621456215656,1002.7229536082342
2019-10-03 14:00:00,787.8538317907413,735.5472253296635,680.2685969880902,1019.5036808767669,1525.7409228952383,324.91456681785945,751.1370385321936,2579.3825492996107,2662.8428006973127,533.5761110267935,1849.2631057405843,1025.9695700051457
2019-10-03 15:00:00,819.2569584101982,764.865458889709,707.3834754394668,1060.1401566895534,1586.5555479650473,337.8653615853301,781.0766676585461,2682.1943571847914,2768.9812571771654,554.8439623712575,1922.9730264377604,1066.8637701911757
2019-10-03 16:00:00,812.7804037001196,758.8188907898036,701.7913254642262,1051.7593237229648,1574.0131902816725,335.19440044611173,774.9019434539777,2660.990535454572,2747.091350208184,550.4576984024685,1907.771153711653,1058.4297843642476
2019-10-03 17:00:00,829.2711270375465,774.2147742710752,716.030161115469,1073.0987555622614,1605.9487732906011,341.995251077903,790.6241403782145,2714.980098347483,2802.8278360199606,561.6260848103932,1946.4784430898924,1079.9045549991988
