,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2019-10-31 08:00:00,0.2106,0.2106,,,,0.2106,,0.2106,0.2106,0.2106,,
2019-10-31 09:00:00,0.2087,0.2087,,,,0.2087,,0.2087,0.2087,0.2087,,
2019-10-31 10:00:00,0.1999,0.1999,,,,0.1999,,0.1999,0.1999,0.1999,,
2019-10-31 11:00:00,0.1907,0.1907,,,,0.1907,,0.1907,0.1907,0.1907,,
2019-10-31 12:00:00,0.1819,0.1819,,,,0.1819,,0.1819,0.1819,0.1819,,
2019-10-31 13:00:00,0.1612,0.1612,,,,0.1612,,0.1612,0.1612,0.1612,,
2019-10-31 14:00:00,0.1527,0.1527,,,,0.1527,,0.1527,0.1527,0.1527,,
2019-10-31 15:00:00,0.1588,0.1588,,,,0.1588,,0.1588,0.1588,0.1588,,
2019-10-31 16:00:00,0.1883,0.1883,,,,0.1883,,0.1883,0.1883,0.1883,,
2019-10-31 17:00:00,0.2113,0.2113,,,,0.2113,,0.2113,0.2113,0.2113,,
2019-10-31 18:00:00,0.2357,0.2357,,,,0.2357,,0.2357,0.2357,0.2357,,
2019-10-31 19:00:00,0.2364,0.2364,,,,0.2364,,0.2364,0.2364,0.2364,,
2019-10-31 20:00:00,0.2167,0.2167,,,,0.2167,,0.2167,0.2167,0.2167,,
2019-10-31 21:00:00,0.2251,0.2251,,,,0.2251,,0.2251,0.2251,0.2251,,
2019-10-31 22:00:00,0.2224,0.2224,,,,0.2224,,0.2224,0.2224,0.2224,,
2019-10-31 23:00:00,0.1868,0.1868,,,,0.1868,,0.1868,0.1868,0.1868,,
2019-11-01 00:00:00,0.1708,0.1708,,,,0.1708,,0.1708,0.1708,0.1708,,
2019-11-01 01:00:00,0.153,0.153,,,,0.153,,0.153,0.153,0.153,,
2019-11-01 02:00:00,0.1491,0.1491,,,,0.1491,,0.1491,0.1491,0.1491,,
2019-11-01 03:00:00,0.1493,0.1493,,,,0.1493,,0.1493,0.1493,0.1493,,
2019-11-01 04:00:00,0.1482,0.1482,,,,0.1482,,0.1482,0.1482,0.1482,,
2019-11-01 05:00:00,0.1732,0.1732,,,,0.1732,,0.1732,0.1732,0.1732,,
2019-11-01 06:00:00,0.2021,0.2021,,,,0.2021,,0.2021,0.2021,0.2021,,
2019-11-01 07:00:00,0.2261,0.2261,,,,0.2261,,0.2261,0.2261,0.2261,,
2019-11-01 08:00:00,0.2513,0.2513,,,,0.2513,,0.2513,0.2513,0.2513,,
2019-11-01 09:00:00,0.2676,0.2676,,,,0.2676,,0.2676,0.2676,0.2676,,
2019-11-01 10:00:00,0.312,0.312,,,,0.312,,0.312,0.312,0.312,,
2019-11-01 11:00:00,0.3679,0.3679,,,,0.3679,,0.3679,0.3679,0.3679,,
2019-11-01 12:00:00,0.4305,0.4305,,,,0.4305,,0.4305,0.4305,0.4305,,
2019-11-01 13:00:00,0.4518,0.4518,,,,0.4518,,0.4518,0.4518,0.4518,,
2019-11-01 14:00:00,0.4363,0.4363,,,,0.4363,,0.4363,0.4363,0.4363,,
2019-11-01 15:00:00,0.3909,0.3909,,,,0.3909,,0.3909,0.3909,0.3909,,
2019-11-01 16:00:00,0.4291,0.4291,,,,0.4291,,0.4291,0.4291,0.4291,,
2019-11-01 17:00:00,0.4948,0.4948,,,,0.4948,,0.4948,0.4948,0.4948,,
2019-11-01 18:00:00,0.5247,0.5247,,,,0.5247,,0.5247,0.5247,0.5247,,
2019-11-01 19:00:00,0.5131,0.5131,,,,0.5131,,0.5131,0.5131,0.5131,,
2019-11-01 20:00:00,0.4932,0.4932,,,,0.4932,,0.4932,0.4932,0.4932,,
2019-11-01 21:00:00,0.4844,0.4844,,,,0.4844,,0.4844,0.4844,0.4844,,
2019-11-01 22:00:00,0.4853,0.4853,,,,0.4853,,0.4853,0.4853,0.4853,,
2019-11-01 23:00:00,0.4836,0.4836,,,,0.4836,,0.4836,0.4836,0.4836,,
2019-11-02 00:00:00,0.4992,0.4992,,,,0.4992,,0.4992,0.4992,0.4992,,
2019-11-02 01:00:00,0.5487,0.5487,,,,0.5487,,0.5487,0.5487,0.5487,,
2019-11-02 02:00:00,0.5732,0.5732,,,,0.5732,,0.5732,0.5732,0.5732,,
2019-11-02 03:00:00,0.6172,0.6172,,,,0.6172,,0.6172,0.6172,0.6172,,
2019-11-02 04:00:00,0.6676,0.6676,,,,0.6676,,0.6676,0.6676,0.6676,,
2019-11-02 05:00:00,0.7004,0.7004,,,,0.7004,,0.7004,0.7004,0.7004,,
2019-11-02 06:00:00,0.7047,0.7047,,,,0.7047,,0.7047,0.7047,0.7047,,
2019-11-02 07:00:00,0.6972,0.6972,,,,0.6972,,0.6972,0.6972,0.6972,,
2019-11-02 08:00:00,0.7506,0.7506,,,,0.7506,,0.7506,0.7506,0.7506,,
2019-11-02 09:00:00,0.7818,0.7818,,,,0.7818,,0.7818,0.7818,0.7818,,
2019-11-02 10:00:00,0.7796,0.7796,,,,0.7796,,0.7796,0.7796,0.7796,,
2019-11-02 11:00:00,0.7764,0.7764,,,,0.7764,,0.7764,0.7764,0.7764,,
2019-11-02 12:00:00,0.8016,0.8016,,,,0.8016,,0.8016,0.8016,0.8016,,
2019-11-02 13:00:00,0.827,0.827,,,,0.827,,0.827,0.827,0.827,,
2019-11-02 14:00:00,0.8424,0.8424,,,,0.8424,,0.8424,0.8424,0.8424,,
2019-11-02 15:00:00,0.8603,0.8603,,,,0.8603,,0.8603,0.8603,0.8603,,
2019-11-02 16:00:00,0.8864,0.8864,,,,0.8864,,0.8864,0.8864,0.8864,,
2019-11-02 17:00:00,0.9151,0.9151,,,,0.9151,,0.9151,0.9151,0.9151,,
2019-11-02 18:00:00,0.9149,0.9149,,,,0.9149,,0.9149,0.9149,0.9149,,
2019-11-02 19:00:00,0.8934,0.8934,,,,0.8934,,0.8934,0.8934,0.8934,,
2019-11-02 20:00:00,0.8583,0.8583,,,,0.8583,,0.8583,0.8583,0.8583,,
2019-11-02 21:00:00,0.8232,0.8232,,,,0.8232,,0.8232,0.8232,0.8232,,
2019-11-02 22:00:00,0.7937,0.7937,,,,0.7937,,0.7937,0.7937,0.7937,,
2019-11-02 23:00:00,0.7708,0.7708,,,,0.7708,,0.7708,0.7708,0.7708,,
2019-11-03 00:00:00,0.7285,0.7285,,,,0.7285,,0.7285,0.7285,0.7285,,
2019-11-03 01:00:00,0.6803,0.6803,,,,0.6803,,0.6803,0.6803,0.6803,,
2019-11-03 02:00:00,0.638,0.638,,,,0.638,,0.638,0.638,0.638,,
2019-11-03 03:00:00,0.563,0.563,,,,0.563,,0.563,0.563,0.563,,
2019-11-03 04:00:00,0.4839,0.4839,,,,0.4839,,0.4839,0.4839,0.4839,,
2019-11-03 05:00:00,0.423,0.423,,,,0.423,,0.423,0.423,0.423,,
2019-11-03 06:00:00,0.3626,0.3626,,,,0.3626,,0.3626,0.3626,0.3626,,
2019-11-03 07:00:00,0.291,0.291,,,,0.291,,0.291,0.291,0.291,,
2019-11-03 08:00:00,0.2229,0.2229,,,,0.2229,,0.2229,0.2229,0.2229,,
2019-11-03 09:00:00,0.1594,0.1594,,,,0.1594,,0.1594,0.1594,0.1594,,
2019-11-03 10:00:00,0.1071,0.1071,,,,0.1071,,0.1071,0.1071,0.1071,,
2019-11-03 11:00:00,0.0717,0.0717,,,,0.0717,,0.0717,0.0717,0.0717,,
2019-11-03 12:00:00,0.052,0.052,,,,0.052,,0.052,0.052,0.052,,
2019-11-03 13:00:00,0.0452,0.0452,,,,0.0452,,0.0452,0.0452,0.0452,,
2019-11-03 14:00:00,0.0407,0.0407,,,,0.0407,,0.0407,0.0407,0.0407,,
2019-11-03 15:00:00,0.0411,0.0411,,,,0.0411,,0.0411,0.0411,0.0411,,
2019-11-03 16:00:00,0.0408,0.0408,,,,0.0408,,0.0408,0.0408,0.0408,,
2019-11-03 17:00:00,0.0407,0.0407,,,,0.0407,,0.0407,0.0407,0.0407,,
2019-11-03 18:00:00,0.0471,0.0471,,,,0.0471,,0.0471,0.0471,0.0471,,
2019-11-03 19:00:00,0.0627,0.0627,,,,0.0627,,0.0627,0.0627,0.0627,,
2019-11-03 20:00:00,0.086,0.086,,,,0.086,,0.086,0.086,0.086,,
2019-11-03 21:00:00,0.1215,0.1215,,,,0.1215,,0.1215,0.1215,0.1215,,
2019-11-03 22:00:00,0.1435,0.1435,,,,0.1435,,0.1435,0.1435,0.1435,,
2019-11-03 23:00:00,0.1433,0.1433,,,,0.1433,,0.1433,0.1433,0.1433,,
2019-11-04 00:00:00,0.1407,0.1407,,,,0.1407,,0.1407,0.1407,0.1407,,
2019-11-04 01:00:00,0.1433,0.1433,,,,0.1433,,0.1433,0.1433,0.1433,,
2019-11-04 02:00:00,0.1758,0.1758,,,,0.1758,,0.1758,0.1758,0.1758,,
2019-11-04 03:00:00,0.1941,0.1941,,,,0.1941,,0.1941,0.1941,0.1941,,
2019-11-04 04:00:00,0.1978,0.1978,,,,0.1978,,0.1978,0.1978,0.1978,,
2019-11-04 05:00:00,0.1957,0.1957,,,,0.1957,,0.1957,0.1957,0.1957,,
2019-11-04 06:00:00,0.2048,0.2048,,,,0.2048,,0.2048,0.2048,0.2048,,
2019-11-04 07:00:00,0.2133,0.2133,,,,0.2133,,0.2133,0.2133,0.2133,,
2019-11-04 08:00:00,0.1903,0.1903,,,,0.1903,,0.1903,0.1903,0.1903,,
2019-11-04 09:00:00,0.1685,0.1685,,,,0.1685,,0.1685,0.1685,0.1685,,
2019-11-04 10:00:00,0.1548,0.1548,,,,0.1548,,0.1548,0.1548,0.1548,,
2019-11-04 11:00:00,0.1759,0.1759,,,,0.1759,,0.1759,0.1759,0.1759,,
2019-11-04 12:00:00,0.2252,0.2252,,,,0.2252,,0.2252,0.2252,0.2252,,
2019-11-04 13:00:00,0.2135,0.2135,,,,0.2135,,0.2135,0.2135,0.2135,,
2019-11-04 14:00:00,0.1841,0.1841,,,,0.1841,,0.1841,0.1841,0.1841,,
2019-11-04 15:00:00,0.1488,0.1488,,,,0.1488,,0.1488,0.1488,0.1488,,
2019-11-04 16:00:00,0.1346,0.1346,,,,0.1346,,0.1346,0.1346,0.1346,,
2019-11-04 17:00:00,0.1269,0.1269,,,,0.1269,,0.1269,0.1269,0.1269,,
2019-11-04 18:00:00,0.1152,0.1152,,,,0.1152,,0.1152,0.1152,0.1152,,
2019-11-04 19:00:00,0.103,0.103,,,,0.103,,0.103,0.103,0.103,,
2019-11-04 20:00:00,0.0964,0.0964,,,,0.0964,,0.0964,0.0964,0.0964,,
2019-11-04 21:00:00,0.091,0.091,,,,0.091,,0.091,0.091,0.091,,
2019-11-04 22:00:00,0.0818,0.0818,,,,0.0818,,0.0818,0.0818,0.0818,,
2019-11-04 23:00:00,0.0828,0.0828,,,,0.0828,,0.0828,0.0828,0.0828,,
2019-11-05 00:00:00,0.0916,0.0916,,,,0.0916,,0.0916,0.0916,0.0916,,
2019-11-05 01:00:00,0.1022,0.1022,,,,0.1022,,0.1022,0.1022,0.1022,,
2019-11-05 02:00:00,0.1029,0.1029,,,,0.1029,,0.1029,0.1029,0.1029,,
2019-11-05 03:00:00,0.0976,0.0976,,,,0.0976,,0.0976,0.0976,0.0976,,
2019-11-05 04:00:00,0.0894,0.0894,,,,0.0894,,0.0894,0.0894,0.0894,,
2019-11-05 05:00:00,0.0822,0.0822,,,,0.0822,,0.0822,0.0822,0.0822,,
2019-11-05 06:00:00,0.0718,0.0718,,,,0.0718,,0.0718,0.0718,0.0718,,
2019-11-05 07:00:00,0.0607,0.0607,,,,0.0607,,0.0607,0.0607,0.0607,,
2019-11-05 08:00:00,0.0559,0.0559,,,,0.0559,,0.0559,0.0559,0.0559,,
2019-11-05 09:00:00,0.0536,0.0536,,,,0.0536,,0.0536,0.0536,0.0536,,
2019-11-05 10:00:00,0.0577,0.0577,,,,0.0577,,0.0577,0.0577,0.0577,,
2019-11-05 11:00:00,0.0724,0.0724,,,,0.0724,,0.0724,0.0724,0.0724,,
2019-11-05 12:00:00,0.0978,0.0978,,,,0.0978,,0.0978,0.0978,0.0978,,
2019-11-05 13:00:00,0.1239,0.1239,,,,0.1239,,0.1239,0.1239,0.1239,,
2019-11-05 14:00:00,0.1468,0.1468,,,,0.1468,,0.1468,0.1468,0.1468,,
2019-11-05 15:00:00,0.1649,0.1649,,,,0.1649,,0.1649,0.1649,0.1649,,
2019-11-05 16:00:00,0.1725,0.1725,,,,0.1725,,0.1725,0.1725,0.1725,,
2019-11-05 17:00:00,0.1703,0.1703,,,,0.1703,,0.1703,0.1703,0.1703,,
2019-11-05 18:00:00,0.1623,0.1623,,,,0.1623,,0.1623,0.1623,0.1623,,
2019-11-05 19:00:00,0.1547,0.1547,,,,0.1547,,0.1547,0.1547,0.1547,,
2019-11-05 20:00:00,0.1583,0.1583,,,,0.1583,,0.1583,0.1583,0.1583,,
2019-11-05 21:00:00,0.1847,0.1847,,,,0.1847,,0.1847,0.1847,0.1847,,
2019-11-05 22:00:00,0.229,0.229,,,,0.229,,0.229,0.229,0.229,,
2019-11-05 23:00:00,0.2564,0.2564,,,,0.2564,,0.2564,0.2564,0.2564,,
2019-11-06 00:00:00,0.2524,0.2524,,,,0.2524,,0.2524,0.2524,0.2524,,
2019-11-06 01:00:00,0.231,0.231,,,,0.231,,0.231,0.231,0.231,,
2019-11-06 02:00:00,0.2039,0.2039,,,,0.2039,,0.2039,0.2039,0.2039,,
2019-11-06 03:00:00,0.1826,0.1826,,,,0.1826,,0.1826,0.1826,0.1826,,
2019-11-06 04:00:00,0.1722,0.1722,,,,0.1722,,0.1722,0.1722,0.1722,,
2019-11-06 05:00:00,0.1591,0.1591,,,,0.1591,,0.1591,0.1591,0.1591,,
2019-11-06 06:00:00,0.1443,0.1443,,,,0.1443,,0.1443,0.1443,0.1443,,
2019-11-06 07:00:00,0.1338,0.1338,,,,0.1338,,0.1338,0.1338,0.1338,,
2019-11-06 08:00:00,0.1239,0.1239,,,,0.1239,,0.1239,0.1239,0.1239,,
2019-11-06 09:00:00,0.105,0.105,,,,0.105,,0.105,0.105,0.105,,
2019-11-06 10:00:00,0.0726,0.0726,,,,0.0726,,0.0726,0.0726,0.0726,,
2019-11-06 11:00:00,0.0516,0.0516,,,,0.0516,,0.0516,0.0516,0.0516,,
2019-11-06 12:00:00,0.0421,0.0421,,,,0.0421,,0.0421,0.0421,0.0421,,
2019-11-06 13:00:00,0.0358,0.0358,,,,0.0358,,0.0358,0.0358,0.0358,,
2019-11-06 14:00:00,0.0378,0.0378,,,,0.0378,,0.0378,0.0378,0.0378,,
2019-11-06 15:00:00,0.0405,0.0405,,,,0.0405,,0.0405,0.0405,0.0405,,
2019-11-06 16:00:00,0.0317,0.0317,,,,0.0317,,0.0317,0.0317,0.0317,,
2019-11-06 17:00:00,0.0168,0.0168,,,,0.0168,,0.0168,0.0168,0.0168,,
2019-11-06 18:00:00,0.0055,0.0055,,,,0.0055,,0.0055,0.0055,0.0055,,
2019-11-06 19:00:00,0.0071,0.0071,,,,0.0071,,0.0071,0.0071,0.0071,,
2019-11-06 20:00:00,0.0201,0.0201,,,,0.0201,,0.0201,0.0201,0.0201,,
2019-11-06 21:00:00,0.0426,0.0426,,,,0.0426,,0.0426,0.0426,0.0426,,
2019-11-06 22:00:00,0.0754,0.0754,,,,0.0754,,0.0754,0.0754,0.0754,,
2019-11-06 23:00:00,0.1162,0.1162,,,,0.1162,,0.1162,0.1162,0.1162,,
2019-11-07 00:00:00,0.1442,0.1442,,,,0.1442,,0.1442,0.1442,0.1442,,
2019-11-07 01:00:00,0.1725,0.1725,,,,0.1725,,0.1725,0.1725,0.1725,,
2019-11-07 02:00:00,0.2083,0.2083,,,,0.2083,,0.2083,0.2083,0.2083,,
2019-11-07 03:00:00,0.2404,0.2404,,,,0.2404,,0.2404,0.2404,0.2404,,
2019-11-07 04:00:00,0.2823,0.2823,,,,0.2823,,0.2823,0.2823,0.2823,,
2019-11-07 05:00:00,0.3149,0.3149,,,,0.3149,,0.3149,0.3149,0.3149,,
2019-11-07 06:00:00,0.3579,0.3579,,,,0.3579,,0.3579,0.3579,0.3579,,
2019-11-07 07:00:00,0.4227,0.4227,,,,0.4227,,0.4227,0.4227,0.4227,,
2019-11-07 08:00:00,0.4444,0.4444,,,,0.4444,,0.4444,0.4444,0.4444,,
2019-11-07 09:00:00,0.4011,0.4011,,,,0.4011,,0.4011,0.4011,0.4011,,
2019-11-07 10:00:00,0.3087,0.3087,,,,0.3087,,0.3087,0.3087,0.3087,,
2019-11-07 11:00:00,0.2788,0.2788,,,,0.2788,,0.2788,0.2788,0.2788,,
2019-11-07 12:00:00,0.3783,0.3783,,,,0.3783,,0.3783,0.3783,0.3783,,
2019-11-07 13:00:00,0.5522,0.5522,,,,0.5522,,0.5522,0.5522,0.5522,,
2019-11-07 14:00:00,0.6228,0.6228,,,,0.6228,,0.6228,0.6228,0.6228,,
2019-11-07 15:00:00,0.6425,0.6425,,,,0.6425,,0.6425,0.6425,0.6425,,
2019-11-07 16:00:00,0.6465,0.6465,,,,0.6465,,0.6465,0.6465,0.6465,,
2019-11-07 17:00:00,0.6172,0.6172,,,,0.6172,,0.6172,0.6172,0.6172,,
2019-11-07 18:00:00,0.5577,0.5577,,,,0.5577,,0.5577,0.5577,0.5577,,
2019-11-07 19:00:00,0.453,0.453,,,,0.453,,0.453,0.453,0.453,,
2019-11-07 20:00:00,0.3835,0.3835,,,,0.3835,,0.3835,0.3835,0.3835,,
2019-11-07 21:00:00,0.3591,0.3591,,,,0.3591,,0.3591,0.3591,0.3591,,
2019-11-07 22:00:00,0.359,0.359,,,,0.359,,0.359,0.359,0.359,,
2019-11-07 23:00:00,0.3583,0.3583,,,,0.3583,,0.3583,0.3583,0.3583,,
2019-11-08 00:00:00,0.3382,0.3382,,,,0.3382,,0.3382,0.3382,0.3382,,
2019-11-08 01:00:00,0.3108,0.3108,,,,0.3108,,0.3108,0.3108,0.3108,,
2019-11-08 02:00:00,0.281,0.281,,,,0.281,,0.281,0.281,0.281,,
2019-11-08 03:00:00,0.2597,0.2597,,,,0.2597,,0.2597,0.2597,0.2597,,
2019-11-08 04:00:00,0.2528,0.2528,,,,0.2528,,0.2528,0.2528,0.2528,,
2019-11-08 05:00:00,0.2475,0.2475,,,,0.2475,,0.2475,0.2475,0.2475,,
2019-11-08 06:00:00,0.2384,0.2384,,,,0.2384,,0.2384,0.2384,0.2384,,
2019-11-08 07:00:00,0.2314,0.2314,,,,0.2314,,0.2314,0.2314,0.2314,,
2019-11-08 08:00:00,0.2201,0.2201,,,,0.2201,,0.2201,0.2201,0.2201,,
2019-11-08 09:00:00,0.2029,0.2029,,,,0.2029,,0.2029,0.2029,0.2029,,
2019-11-08 10:00:00,0.177,0.177,,,,0.177,,0.177,0.177,0.177,,
2019-11-08 11:00:00,0.1512,0.1512,,,,0.1512,,0.1512,0.1512,0.1512,,
2019-11-08 12:00:00,0.1305,0.1305,,,,0.1305,,0.1305,0.1305,0.1305,,
2019-11-08 13:00:00,0.1167,0.1167,,,,0.1167,,0.1167,0.1167,0.1167,,
2019-11-08 14:00:00,0.1124,0.1124,,,,0.1124,,0.1124,0.1124,0.1124,,
2019-11-08 15:00:00,0.1172,0.1172,,,,0.1172,,0.1172,0.1172,0.1172,,
2019-11-08 16:00:00,0.1334,0.1334,,,,0.1334,,0.1334,0.1334,0.1334,,
2019-11-08 17:00:00,0.1492,0.1492,,,,0.1492,,0.1492,0.1492,0.1492,,
2019-11-08 18:00:00,0.1606,0.1606,,,,0.1606,,0.1606,0.1606,0.1606,,
2019-11-08 19:00:00,0.1685,0.1685,,,,0.1685,,0.1685,0.1685,0.1685,,
2019-11-08 20:00:00,0.178,0.178,,,,0.178,,0.178,0.178,0.178,,
2019-11-08 21:00:00,0.1827,0.1827,,,,0.1827,,0.1827,0.1827,0.1827,,
2019-11-08 22:00:00,0.1932,0.1932,,,,0.1932,,0.1932,0.1932,0.1932,,
2019-11-08 23:00:00,0.2339,0.2339,,,,0.2339,,0.2339,0.2339,0.2339,,
2019-11-09 00:00:00,0.2971,0.2971,,,,0.2971,,0.2971,0.2971,0.2971,,
2019-11-09 01:00:00,0.3593,0.3593,,,,0.3593,,0.3593,0.3593,0.3593,,
2019-11-09 02:00:00,0.409,0.409,,,,0.409,,0.409,0.409,0.409,,
2019-11-09 03:00:00,0.4213,0.4213,,,,0.4213,,0.4213,0.4213,0.4213,,
2019-11-09 04:00:00,0.4029,0.4029,,,,0.4029,,0.4029,0.4029,0.4029,,
2019-11-09 05:00:00,0.3662,0.3662,,,,0.3662,,0.3662,0.3662,0.3662,,
2019-11-09 06:00:00,0.3298,0.3298,,,,0.3298,,0.3298,0.3298,0.3298,,
2019-11-09 07:00:00,0.296,0.296,,,,0.296,,0.296,0.296,0.296,,
2019-11-09 08:00:00,0.2623,0.2623,,,,0.2623,,0.2623,0.2623,0.2623,,
2019-11-09 09:00:00,0.2409,0.2409,,,,0.2409,,0.2409,0.2409,0.2409,,
2019-11-09 10:00:00,0.232,0.232,,,,0.232,,0.232,0.232,0.232,,
2019-11-09 11:00:00,0.2211,0.2211,,,,0.2211,,0.2211,0.2211,0.2211,,
2019-11-09 12:00:00,0.1998,0.1998,,,,0.1998,,0.1998,0.1998,0.1998,,
2019-11-09 13:00:00,0.18,0.18,,,,0.18,,0.18,0.18,0.18,,
2019-11-09 14:00:00,0.169,0.169,,,,0.169,,0.169,0.169,0.169,,
2019-11-09 15:00:00,0.1407,0.1407,,,,0.1407,,0.1407,0.1407,0.1407,,
2019-11-09 16:00:00,0.1125,0.1125,,,,0.1125,,0.1125,0.1125,0.1125,,
2019-11-09 17:00:00,0.117,0.117,,,,0.117,,0.117,0.117,0.117,,
2019-11-09 18:00:00,0.1517,0.1517,,,,0.1517,,0.1517,0.1517,0.1517,,
2019-11-09 19:00:00,0.1873,0.1873,,,,0.1873,,0.1873,0.1873,0.1873,,
2019-11-09 20:00:00,0.2095,0.2095,,,,0.2095,,0.2095,0.2095,0.2095,,
2019-11-09 21:00:00,0.2263,0.2263,,,,0.2263,,0.2263,0.2263,0.2263,,
2019-11-09 22:00:00,0.2318,0.2318,,,,0.2318,,0.2318,0.2318,0.2318,,
2019-11-09 23:00:00,0.2153,0.2153,,,,0.2153,,0.2153,0.2153,0.2153,,
2019-11-10 00:00:00,0.1843,0.1843,,,,0.1843,,0.1843,0.1843,0.1843,,
2019-11-10 01:00:00,0.1517,0.1517,,,,0.1517,,0.1517,0.1517,0.1517,,
2019-11-10 02:00:00,0.1257,0.1257,,,,0.1257,,0.1257,0.1257,0.1257,,
2019-11-10 03:00:00,0.1109,0.1109,,,,0.1109,,0.1109,0.1109,0.1109,,
2019-11-10 04:00:00,0.1067,0.1067,,,,0.1067,,0.1067,0.1067,0.1067,,
2019-11-10 05:00:00,0.1083,0.1083,,,,0.1083,,0.1083,0.1083,0.1083,,
2019-11-10 06:00:00,0.1046,0.1046,,,,0.1046,,0.1046,0.1046,0.1046,,
2019-11-10 07:00:00,0.0959,0.0959,,,,0.0959,,0.0959,0.0959,0.0959,,
2019-11-10 08:00:00,0.0819,0.0819,,,,0.0819,,0.0819,0.0819,0.0819,,
2019-11-10 09:00:00,0.0704,0.0704,,,,0.0704,,0.0704,0.0704,0.0704,,
2019-11-10 10:00:00,0.0637,0.0637,,,,0.0637,,0.0637,0.0637,0.0637,,
2019-11-10 11:00:00,0.0587,0.0587,,,,0.0587,,0.0587,0.0587,0.0587,,
2019-11-10 12:00:00,0.055,0.055,,,,0.055,,0.055,0.055,0.055,,
2019-11-10 13:00:00,0.0569,0.0569,,,,0.0569,,0.0569,0.0569,0.0569,,
2019-11-10 14:00:00,0.065,0.065,,,,0.065,,0.065,0.065,0.065,,
2019-11-10 15:00:00,0.0747,0.0747,,,,0.0747,,0.0747,0.0747,0.0747,,
2019-11-10 16:00:00,0.0765,0.0765,,,,0.0765,,0.0765,0.0765,0.0765,,
2019-11-10 17:00:00,0.0727,0.0727,,,,0.0727,,0.0727,0.0727,0.0727,,
2019-11-10 18:00:00,0.0752,0.0752,,,,0.0752,,0.0752,0.0752,0.0752,,
2019-11-10 19:00:00,0.096,0.096,,,,0.096,,0.096,0.096,0.096,,
2019-11-10 20:00:00,0.1063,0.1063,,,,0.1063,,0.1063,0.1063,0.1063,,
2019-11-10 21:00:00,0.1264,0.1264,,,,0.1264,,0.1264,0.1264,0.1264,,
2019-11-10 22:00:00,0.1549,0.1549,,,,0.1549,,0.1549,0.1549,0.1549,,
2019-11-10 23:00:00,0.1727,0.1727,,,,0.1727,,0.1727,0.1727,0.1727,,
2019-11-11 00:00:00,0.1906,0.1906,,,,0.1906,,0.1906,0.1906,0.1906,,
2019-11-11 01:00:00,0.2192,0.2192,,,,0.2192,,0.2192,0.2192,0.2192,,
2019-11-11 02:00:00,0.2782,0.2782,,,,0.2782,,0.2782,0.2782,0.2782,,
2019-11-11 03:00:00,0.3605,0.3605,,,,0.3605,,0.3605,0.3605,0.3605,,
2019-11-11 04:00:00,0.4469,0.4469,,,,0.4469,,0.4469,0.4469,0.4469,,
2019-11-11 05:00:00,0.5312,0.5312,,,,0.5312,,0.5312,0.5312,0.5312,,
2019-11-11 06:00:00,0.6059,0.6059,,,,0.6059,,0.6059,0.6059,0.6059,,
2019-11-11 07:00:00,0.6692,0.6692,,,,0.6692,,0.6692,0.6692,0.6692,,
2019-11-11 08:00:00,0.7082,0.7082,,,,0.7082,,0.7082,0.7082,0.7082,,
2019-11-11 09:00:00,0.706,0.706,,,,0.706,,0.706,0.706,0.706,,
2019-11-11 10:00:00,0.6286,0.6286,,,,0.6286,,0.6286,0.6286,0.6286,,
2019-11-11 11:00:00,0.5545,0.5545,,,,0.5545,,0.5545,0.5545,0.5545,,
2019-11-11 12:00:00,0.5408,0.5408,,,,0.5408,,0.5408,0.5408,0.5408,,
2019-11-11 13:00:00,0.6062,0.6062,,,,0.6062,,0.6062,0.6062,0.6062,,
2019-11-11 14:00:00,0.6299,0.6299,,,,0.6299,,0.6299,0.6299,0.6299,,
2019-11-11 15:00:00,0.6239,0.6239,,,,0.6239,,0.6239,0.6239,0.6239,,
2019-11-11 16:00:00,0.6291,0.6291,,,,0.6291,,0.6291,0.6291,0.6291,,
2019-11-11 17:00:00,0.6502,0.6502,,,,0.6502,,0.6502,0.6502,0.6502,,
2019-11-11 18:00:00,0.6463,0.6463,,,,0.6463,,0.6463,0.6463,0.6463,,
2019-11-11 19:00:00,0.6283,0.6283,,,,0.6283,,0.6283,0.6283,0.6283,,
2019-11-11 20:00:00,0.6301,0.6301,,,,0.6301,,0.6301,0.6301,0.6301,,
2019-11-11 21:00:00,0.6358,0.6358,,,,0.6358,,0.6358,0.6358,0.6358,,
2019-11-11 22:00:00,0.6323,0.6323,,,,0.6323,,0.6323,0.6323,0.6323,,
2019-11-11 23:00:00,0.6188,0.6188,,,,0.6188,,0.6188,0.6188,0.6188,,
2019-11-12 00:00:00,0.5972,0.5972,,,,0.5972,,0.5972,0.5972,0.5972,,
2019-11-12 01:00:00,0.5651,0.5651,,,,0.5651,,0.5651,0.5651,0.5651,,
2019-11-12 02:00:00,0.5405,0.5405,,,,0.5405,,0.5405,0.5405,0.5405,,
2019-11-12 03:00:00,0.5161,0.5161,,,,0.5161,,0.5161,0.5161,0.5161,,
2019-11-12 04:00:00,0.49,0.49,,,,0.49,,0.49,0.49,0.49,,
2019-11-12 05:00:00,0.4782,0.4782,,,,0.4782,,0.4782,0.4782,0.4782,,
2019-11-12 06:00:00,0.4839,0.4839,,,,0.4839,,0.4839,0.4839,0.4839,,
2019-11-12 07:00:00,0.5058,0.5058,,,,0.5058,,0.5058,0.5058,0.5058,,
